rdt_id,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,primary_line,cause_group,statistical_cause_nl,long_disruption
57328,19,Thursday,1,0,4,1.0,Groningen - Zwolle,external,rommel op het spoor,0
57329,20,Thursday,1,0,11,1.0,Roosendaal - Vlissingen,external,rommel op het spoor,0
57330,22,Thursday,1,0,3,1.0,Arnhem Centraal - Zutphen,unknown,technisch onderzoek,0
57331,5,Friday,1,0,3,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
57332,6,Friday,1,0,7,1.0,Heerlen - Sittard,external,koperdiefstal,1
57333,6,Friday,1,0,4,1.0,Amsterdam Centraal - Haarlem,infrastructure,seinstoring,1
57335,7,Friday,1,0,5,2.0,Amersfoort - Amsterdam Centraal,infrastructure,seinstoring,1
57336,8,Friday,1,0,4,1.0,Amsterdam Centraal - Haarlem,unknown,technisch onderzoek,1
57337,9,Friday,1,0,2,1.0,Den Haag HS - Rotterdam Centraal,accidents,aanrijding,1
57338,9,Friday,1,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),logistical,verstoring elders,1
57339,9,Friday,1,0,8,1.0,Dordrecht - Rotterdam Centraal,accidents,aanrijding,1
57340,12,Friday,1,0,2,1.0,Groningen - Eemshaven,rolling stock,defecte trein,1
57341,13,Friday,1,0,3,1.0,'s-Hertogenbosch - Eindhoven,rolling stock,defecte trein,0
57342,13,Friday,1,0,2,1.0,'s-Hertogenbosch - Tilburg,rolling stock,defecte trein,0
57343,14,Friday,1,0,5,3.0,Den Haag Centraal - Utrecht Centraal,external,inzet van hulpdiensten,0
57344,15,Friday,1,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,1
57345,15,Friday,1,0,6,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,1
57346,16,Friday,1,0,5,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,1
57347,18,Friday,1,0,4,1.0,Arnhem Centraal - Utrecht Centraal,accidents,aanrijding,1
57348,18,Friday,1,0,7,2.0,Amsterdam Centraal - Utrecht Centraal,logistical,verstoring elders,1
57349,18,Friday,1,0,5,1.0,Leiden Centraal - Schiphol Airport,logistical,verstoring elders,1
57350,18,Friday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,logistical,verstoring elders,1
57351,18,Friday,1,0,5,9.0,Alkmaar - Amsterdam Centraal,rolling stock,defecte trein,1
57352,21,Friday,1,0,8,1.0,Dordrecht - Rotterdam Centraal,rolling stock,defecte trein,0
57353,22,Friday,1,0,8,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,0
57354,3,Saturday,1,1,5,1.0,Amsterdam Centraal - Haarlem,engineering work,herstelwerkzaamheden,1
57356,6,Saturday,1,1,2,1.0,Amsterdam Centraal - Hoorn,accidents,aanrijding,1
57357,6,Saturday,1,1,11,1.0,Amsterdam Centraal - Utrecht Centraal,accidents,aanrijding,1
57358,6,Saturday,1,1,5,2.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,1
57359,7,Saturday,1,1,5,1.0,Almelo - Deventer,infrastructure,sein- en wisselstoring,0
57360,8,Saturday,1,1,6,1.0,Almelo - Deventer,infrastructure,sein- en wisselstoring,1
57361,9,Saturday,1,1,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defecte spoorbrug,1
57362,10,Saturday,1,1,8,1.0,Dordrecht - Rotterdam Centraal,unknown,technisch onderzoek,0
57363,12,Saturday,1,1,4,1.0,Leiden Centraal - Schiphol Airport,infrastructure,beschadigde bovenleiding,1
57364,12,Saturday,1,1,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,beschadigde bovenleiding,1
57366,15,Saturday,1,1,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
57368,16,Saturday,1,1,2,2.0,Amsterdam Centraal - Lelystad Centrum,rolling stock,gestrande trein,0
57371,18,Saturday,1,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),infrastructure,wisselstoring,1
57372,19,Saturday,1,1,10,2.0,Den Haag Centraal - Leiden Centraal,infrastructure,wisselstoring,1
57374,21,Saturday,1,1,2,1.0,Leiden Centraal - Utrecht Centraal,external,rommel op het spoor,1
57375,6,Sunday,1,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,1
57376,7,Sunday,1,1,3,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
57377,7,Sunday,1,1,2,2.0,Den Haag Centraal - Utrecht Centraal,infrastructure,wisselstoring,0
57379,7,Sunday,1,1,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
57380,8,Sunday,1,1,3,3.0,Den Haag Centraal - Utrecht Centraal,infrastructure,wisselstoring,0
57381,9,Sunday,1,1,5,1.0,Amsterdam Centraal - Hoorn,infrastructure,defecte bovenleiding,1
57382,9,Sunday,1,1,4,1.0,Amersfoort - Ede-Wageningen,infrastructure,seinstoring,1
57383,10,Sunday,1,1,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
57384,11,Sunday,1,1,4,1.0,Den Haag HS - Rotterdam Centraal,unknown,technisch onderzoek,0
57385,11,Sunday,1,1,2,1.0,Leeuwarden - Zwolle,infrastructure,seinstoring,1
57386,13,Sunday,1,1,4,1.0,Den Haag HS - Rotterdam Centraal,unknown,technisch onderzoek,1
57387,14,Sunday,1,1,3,2.0,Antwerpen-Centraal - Breda (HSL),rolling stock,defecte trein,0
57388,15,Sunday,1,1,1,7.0,Amersfoort - Schiphol Airport,infrastructure,defecte bovenleiding,1
57389,16,Sunday,1,1,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,defecte bovenleiding,1
57390,16,Sunday,1,1,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,defecte bovenleiding,1
57391,16,Sunday,1,1,3,1.0,Eindhoven - Venlo,accidents,aanrijding,1
57392,17,Sunday,1,1,3,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,1
57393,21,Sunday,1,1,6,1.0,'s-Hertogenbosch - Nijmegen,unknown,technisch onderzoek,0
57394,4,Monday,1,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
57395,6,Monday,1,0,5,1.0,Alkmaar - Den Helder,rolling stock,defecte trein,0
57397,6,Monday,1,0,4,1.0,Roosendaal - Vlissingen,accidents,aanrijding,0
57398,6,Monday,1,0,2,4.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
57399,6,Monday,1,0,2,1.0,Groningen - Eemshaven,infrastructure,seinstoring,1
57400,7,Monday,1,0,2,1.0,Emmen - Zwolle,rolling stock,beperkingen in de materieelinzet,1
57401,8,Monday,1,0,9,2.0,Den Haag HS - Rotterdam Centraal,external,persoon op het spoor,1
57402,9,Monday,1,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
57403,9,Monday,1,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,1
57404,9,Monday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
57405,9,Monday,1,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
57406,10,Monday,1,0,9,1.0,Eindhoven - Venlo,rolling stock,defecte trein,0
57407,10,Monday,1,0,6,1.0,Winterswijk - Zutphen,infrastructure,stroomstoring,1
57408,11,Monday,1,0,3,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,1
57409,11,Monday,1,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
57410,12,Monday,1,0,4,1.0,Roosendaal - Vlissingen,accidents,aanrijding,1
57411,13,Monday,1,0,4,1.0,'s-Hertogenbosch - Nijmegen,unknown,technisch onderzoek,0
57413,13,Monday,1,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57414,14,Monday,1,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),weather,harde wind op de hogesnelheidslijn,0
57415,14,Monday,1,0,15,3.0,Den Haag Centraal - Den Haag HS,weather,harde wind op de hogesnelheidslijn,0
57416,14,Monday,1,0,4,1.0,Eindhoven - Venlo,external,boom op het spoor,0
57417,14,Monday,1,0,5,1.0,Heerlen - Maastricht,external,boom op het spoor,1
57418,15,Monday,1,0,5,1.0,Eindhoven - Roermond,external,voorwerp in de bovenleiding,1
57419,15,Monday,1,0,5,1.0,'s-Hertogenbosch - Nijmegen,external,voorwerp in de bovenleiding,1
57420,15,Monday,1,0,6,4.0,Amersfoort - Schiphol Airport,infrastructure,defecte bovenleiding,1
57421,15,Monday,1,0,13,4.0,Den Haag Centraal - Den Haag HS,infrastructure,defecte bovenleiding,1
57422,15,Monday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,defecte bovenleiding,1
57423,16,Monday,1,0,4,1.0,Amersfoort - Ede-Wageningen,external,boom op het spoor,1
57424,16,Monday,1,0,5,1.0,Maastricht - Sittard,external,boom op het spoor,1
57425,16,Monday,1,0,2,1.0,Rhenen - Utrecht Centraal,external,boom op het spoor,1
57426,16,Monday,1,0,6,1.0,Arnhem Centraal - Winterswijk,rolling stock,defecte trein,0
57427,16,Monday,1,0,2,1.0,Amersfoort - Apeldoorn,external,boom op het spoor,0
57428,17,Monday,1,0,6,1.0,Eindhoven - Tilburg,rolling stock,defecte trein,0
57429,17,Monday,1,0,3,1.0,Baarn - Utrecht Centraal,rolling stock,defecte trein,1
57430,19,Monday,1,0,2,1.0,Alkmaar - Den Helder,external,rommel op het spoor,1
57431,19,Monday,1,0,2,1.0,'s-Hertogenbosch - Tilburg,external,rommel op het spoor,1
57432,1,Tuesday,1,0,2,1.0,Den Haag HS - Rotterdam Centraal,engineering work,herstelwerkzaamheden,1
57433,5,Tuesday,1,0,6,1.0,'s-Hertogenbosch - Nijmegen,infrastructure,wisselstoring,1
57434,5,Tuesday,1,0,3,1.0,Haarlem - Leiden Centraal,accidents,aanrijding,1
57435,6,Tuesday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,logistical,verstoring elders,1
57436,6,Tuesday,1,0,5,1.0,Arnhem Centraal - Nijmegen,infrastructure,wisselstoring,0
57437,7,Tuesday,1,0,3,1.0,Groningen - Leeuwarden,rolling stock,defecte trein,0
57438,8,Tuesday,1,0,2,1.0,Groningen - Veendam,rolling stock,defecte trein,1
57439,12,Tuesday,1,0,6,1.0,Dordrecht - Roosendaal,unknown,technisch onderzoek,0
57440,13,Tuesday,1,0,6,1.0,Arnhem Centraal - Tiel,infrastructure,seinstoring,1
57441,19,Tuesday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57442,19,Tuesday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,external,inzet van de politie,0
57443,19,Tuesday,1,0,4,1.0,Haarlem - Leiden Centraal,external,inzet van de politie,0
57444,19,Tuesday,1,0,3,1.0,Groningen - Zwolle,accidents,aanrijding,0
57445,21,Tuesday,1,0,9,1.0,Eindhoven - Venlo,infrastructure,wisselstoring,1
57446,22,Tuesday,1,0,4,1.0,Apeldoorn - Deventer,rolling stock,defecte trein,0
57447,22,Tuesday,1,0,8,1.0,Haarlem - Uitgeest,accidents,aanrijding,0
57448,22,Tuesday,1,0,5,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
57449,1,Wednesday,1,0,5,1.0,Leiden Centraal - Schiphol Airport,engineering work,herstelwerkzaamheden,1
57450,1,Wednesday,1,0,13,4.0,Den Haag Centraal - Den Haag HS,engineering work,herstelwerkzaamheden,1
57451,5,Wednesday,1,0,5,1.0,Maastricht - Sittard,infrastructure,seinstoring,1
57452,6,Wednesday,1,0,8,1.0,Dordrecht - Geldermalsen,rolling stock,defecte trein,1
57453,10,Wednesday,1,0,6,1.0,Leeuwarden - Stavoren,accidents,aanrijding,1
57454,11,Wednesday,1,0,2,2.0,Groningen - Zwolle,external,persoon op het spoor,0
57455,12,Wednesday,1,0,5,1.0,Arnhem Centraal - Nijmegen,infrastructure,wisselstoring,1
57456,12,Wednesday,1,0,6,1.0,'s-Hertogenbosch - Nijmegen,infrastructure,wisselstoring,1
57457,12,Wednesday,1,0,3,1.0,Nijmegen - Venlo,infrastructure,wisselstoring,0
57458,13,Wednesday,1,0,4,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
57459,13,Wednesday,1,0,2,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
57460,14,Wednesday,1,0,2,1.0,Leiden Centraal - Schiphol Airport,logistical,eerdere verstoring,0
57461,15,Wednesday,1,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
57462,15,Wednesday,1,0,1,8.0,Almelo - Zwolle,external,persoon op het spoor,0
57463,18,Wednesday,1,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,1
57464,19,Wednesday,1,0,4,1.0,Arnhem Centraal - Utrecht Centraal,accidents,aanrijding,1
57465,19,Wednesday,1,0,3,1.0,Leiden Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57466,23,Wednesday,1,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
57468,6,Thursday,1,0,4,1.0,Alkmaar - Amsterdam Centraal,rolling stock,defecte trein,0
57469,7,Thursday,1,0,3,1.0,Eindhoven - Tilburg,rolling stock,defecte trein,0
57470,8,Thursday,1,0,3,1.0,Roermond - Sittard,infrastructure,seinstoring,1
57471,8,Thursday,1,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
57472,8,Thursday,1,0,5,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
57473,9,Thursday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
57474,10,Thursday,1,0,13,1.0,Lelystad Centrum - Schiphol Airport,rolling stock,defecte trein,0
57475,10,Thursday,1,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,0
57476,10,Thursday,1,0,8,1.0,Dordrecht - Rotterdam Centraal,rolling stock,defecte trein,1
57477,10,Thursday,1,0,7,1.0,Heerlen - Sittard,rolling stock,defecte trein,0
57478,11,Thursday,1,0,3,1.0,Amersfoort - Ede-Wageningen,unknown,technisch onderzoek,0
57479,11,Thursday,1,0,4,1.0,Roermond - Sittard,rolling stock,gestrande trein,1
57480,12,Thursday,1,0,8,1.0,Amsterdam Centraal - Lelystad Centrum,rolling stock,defecte trein,1
57481,12,Thursday,1,0,3,1.0,Aachen Hbf - Heerlen,external,boom op het spoor,1
57482,13,Thursday,1,0,4,1.0,Roermond - Sittard,unknown,meerdere verstoringen,0
57483,13,Thursday,1,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
57485,14,Thursday,1,0,2,1.0,Deventer - Zwolle,infrastructure,seinstoring,1
57487,16,Thursday,1,0,6,1.0,Aachen Hbf - Heerlen,external,boom op het spoor,1
57488,16,Thursday,1,0,9,1.0,Arnhem Centraal - Winterswijk,rolling stock,defecte trein,0
57489,16,Thursday,1,0,6,1.0,Lelystad Centrum - Schiphol Airport,rolling stock,defecte trein,1
57490,21,Thursday,1,0,2,1.0,Roermond - Venlo,rolling stock,defecte trein,1
57491,23,Thursday,1,0,4,1.0,Den Haag HS - Rotterdam Centraal,engineering work,herstelwerkzaamheden,1
57493,6,Friday,1,0,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57494,9,Friday,1,0,2,1.0,Arnhem Centraal - Winterswijk,external,dier op het spoor,0
57495,10,Friday,1,0,3,1.0,Den Haag Centraal - Utrecht Centraal,external,inzet van hulpdiensten,0
57496,10,Friday,1,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
57497,11,Friday,1,0,5,2.0,Amsterdam Centraal - Utrecht Centraal,unknown,technisch onderzoek,1
57498,13,Friday,1,0,2,1.0,Emmen - Zwolle,rolling stock,defecte trein,0
57499,14,Friday,1,0,7,1.0,Hamm (Westf.) - Venlo,staff,problemen met de personeelsinzet,1
57500,15,Friday,1,0,8,1.0,Leeuwarden - Zwolle,rolling stock,defecte trein,0
57501,15,Friday,1,0,4,1.0,Den Haag HS - Rotterdam Centraal,rolling stock,defecte trein,0
57502,16,Friday,1,0,5,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
57504,16,Friday,1,0,18,8.0,Amersfoort - Schiphol Airport,external,hinder op het spoor,1
57505,18,Friday,1,0,8,1.0,Dordrecht - Geldermalsen,rolling stock,defecte trein,1
57506,19,Friday,1,0,3,1.0,Leeuwarden - Zwolle,rolling stock,defecte trein,0
57507,22,Friday,1,0,1,1.0,Alphen a/d Rijn - Gouda,external,inzet van hulpdiensten,1
57508,0,Saturday,1,1,3,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,wisselstoring,0
57510,7,Saturday,1,1,4,1.0,Schiphol Airport - Zaandam,rolling stock,defecte trein,0
57511,7,Saturday,1,1,4,2.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,defecte trein,0
57512,8,Saturday,1,1,4,1.0,Amsterdam Centraal - Haarlem,rolling stock,defecte trein,0
57513,8,Saturday,1,1,8,1.0,Dordrecht - Geldermalsen,weather,rijp aan de bovenleiding,1
57514,8,Saturday,1,1,4,1.0,Haarlem - Leiden Centraal,unknown,technisch onderzoek,0
57515,9,Saturday,1,1,6,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,0
57516,9,Saturday,1,1,3,2.0,Amersfoort - Utrecht Centraal,rolling stock,defecte trein,0
57517,9,Saturday,1,1,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57518,9,Saturday,1,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
57520,9,Saturday,1,1,3,1.0,Dordrecht - Geldermalsen,rolling stock,defecte trein,1
57521,9,Saturday,1,1,3,2.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,defecte trein,0
57524,12,Saturday,1,1,8,1.0,Dordrecht - Geldermalsen,weather,rijp aan de bovenleiding,1
57526,14,Saturday,1,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,1
57527,14,Saturday,1,1,6,1.0,Den Haag Centraal - Leiden Centraal,rolling stock,defecte trein,1
57528,14,Saturday,1,1,2,1.0,Breda - Tilburg,rolling stock,defecte trein,0
57529,14,Saturday,1,1,2,1.0,Hengelo - Zutphen,infrastructure,seinstoring,1
57530,18,Saturday,1,1,11,1.0,Roosendaal - Vlissingen,rolling stock,defecte trein,0
57531,18,Saturday,1,1,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,0
57532,21,Saturday,1,1,8,1.0,Arnhem Centraal - Zutphen,accidents,aanrijding,0
57533,22,Saturday,1,1,5,1.0,Almelo - Mariënberg,accidents,aanrijding,1
57534,7,Sunday,1,1,2,1.0,Rhenen - Utrecht Centraal,accidents,aanrijding,1
57535,8,Sunday,1,1,5,4.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57536,9,Sunday,1,1,3,1.0,Groningen - Zwolle,infrastructure,stroomstoring,1
57537,11,Sunday,1,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,0
57538,14,Sunday,1,1,3,2.0,Breda - Dordrecht,logistical,verstoring elders,1
57539,17,Sunday,1,1,4,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57540,18,Sunday,1,1,2,3.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
57542,20,Sunday,1,1,5,1.0,Almelo - Zwolle,accidents,aanrijding,0
57543,20,Sunday,1,1,7,2.0,Brussel-Zuid/Midi - Rotterdam Centraal (HSL),staff,acties in het buitenland,1
57545,23,Sunday,1,1,6,2.0,Liège-Guillemins - Maastricht,staff,acties in het buitenland,1
57546,23,Sunday,1,1,12,1.0,Antwerpen-Centraal - Roosendaal,staff,acties in het buitenland,1
57547,0,Monday,1,0,11,1.0,Roosendaal - Vlissingen,infrastructure,defect spoor,1
57548,4,Monday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,engineering work,uitloop van werkzaamheden,1
57549,5,Monday,1,0,8,1.0,Dordrecht - Rotterdam Centraal,infrastructure,wisselstoring,0
57550,6,Monday,1,0,4,1.0,Alkmaar - Den Helder,infrastructure,defecte spoorbrug,1
57551,6,Monday,1,0,3,1.0,Harlingen Haven - Leeuwarden,rolling stock,defecte trein,1
57552,6,Monday,1,0,3,1.0,Baarn - Utrecht Centraal,rolling stock,defecte trein,0
57553,6,Monday,1,0,4,2.0,'s-Hertogenbosch - Eindhoven,external,inzet van hulpdiensten,0
57554,7,Monday,1,0,3,1.0,Baarn - Utrecht Centraal,rolling stock,defecte trein,0
57555,7,Monday,1,0,1,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,gestrande trein,0
57556,7,Monday,1,0,2,1.0,Hengelo - Zutphen,infrastructure,wisselstoring,1
57557,8,Monday,1,0,3,1.0,Baarn - Utrecht Centraal,rolling stock,defecte trein,0
57558,10,Monday,1,0,8,1.0,Amsterdam Centraal - Lelystad Centrum,infrastructure,seinstoring,1
57559,10,Monday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defecte spoorbrug,1
57560,10,Monday,1,0,4,1.0,Almelo - Hengelo,rolling stock,defecte trein,0
57561,12,Monday,1,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
57562,12,Monday,1,0,5,1.0,Schiphol Airport - Utrecht Centraal,rolling stock,defecte trein,0
57563,13,Monday,1,0,4,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57565,15,Monday,1,0,4,2.0,'s-Hertogenbosch - Eindhoven,infrastructure,stroomstoring,1
57566,16,Monday,1,0,11,1.0,Roosendaal - Vlissingen,infrastructure,defecte spoorbrug,0
57567,18,Monday,1,0,3,1.0,Lelystad Centrum - Zwolle,accidents,aanrijding,1
57568,18,Monday,1,0,7,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57569,19,Monday,1,0,4,1.0,Almelo - Mariënberg,rolling stock,defecte trein,0
57570,23,Monday,1,0,4,1.0,Arnhem Centraal - Utrecht Centraal,infrastructure,wisselstoring,0
57571,23,Monday,1,0,7,1.0,Alphen a/d Rijn - Gouda,rolling stock,defecte trein,0
57572,5,Tuesday,1,0,3,1.0,Den Haag HS - Rotterdam Centraal,infrastructure,wisselstoring,0
57573,6,Tuesday,1,0,7,1.0,Alphen a/d Rijn - Gouda,weather,gladde sporen,1
57574,6,Tuesday,1,0,3,1.0,Roermond - Sittard,rolling stock,defecte trein,1
57575,7,Tuesday,1,0,4,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57576,8,Tuesday,1,0,13,4.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
57577,8,Tuesday,1,0,3,1.0,Dordrecht - Geldermalsen,infrastructure,wisselstoring,1
57578,8,Tuesday,1,0,8,1.0,Amsterdam Centraal - Lelystad Centrum,rolling stock,defecte trein,1
57579,9,Tuesday,1,0,2,1.0,Almelo - Mariënberg,infrastructure,sein- en wisselstoring,1
57581,11,Tuesday,1,0,4,3.0,Berlin Ostbahnhof - Hengelo,rolling stock,beperkingen in de materieelinzet,1
57582,14,Tuesday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
57583,15,Tuesday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),external,dier op het spoor,0
57584,16,Tuesday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,rolling stock,defecte trein,0
57587,17,Tuesday,1,0,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57588,17,Tuesday,1,0,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57589,18,Tuesday,1,0,4,2.0,Breda - Tilburg,rolling stock,gestrande trein,0
57590,21,Tuesday,1,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,1
57591,22,Tuesday,1,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
57593,22,Tuesday,1,0,8,1.0,Almere Oostvaarders - Utrecht Centraal,infrastructure,sein-en overwegstoring,1
57594,5,Wednesday,1,0,4,1.0,Almelo - Deventer,infrastructure,sein-en overwegstoring,1
57596,6,Wednesday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
57597,8,Wednesday,1,0,4,1.0,Dordrecht - Roosendaal,rolling stock,defecte trein,0
57598,8,Wednesday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,unknown,technisch onderzoek,0
57599,9,Wednesday,1,0,3,2.0,Delfzijl - Groningen,rolling stock,defecte trein,0
57600,10,Wednesday,1,0,4,1.0,Roermond - Sittard,rolling stock,defecte trein,0
57602,12,Wednesday,1,0,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
57603,12,Wednesday,1,0,2,1.0,Antwerpen-Centraal - Breda (HSL),rolling stock,gestrande trein,0
57604,13,Wednesday,1,0,3,1.0,Arnhem Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
57605,14,Wednesday,1,0,5,1.0,Arnhem Centraal - Nijmegen,infrastructure,wisselstoring,1
57606,15,Wednesday,1,0,5,1.0,Apeldoorn - Zutphen,accidents,beschadigde spoorbrug,0
57607,15,Wednesday,1,0,6,4.0,Amersfoort - Schiphol Airport,infrastructure,defecte bovenleiding,0
57608,15,Wednesday,1,0,3,1.0,Arnhem Centraal - Zutphen,accidents,beschadigde spoorbrug,0
57609,15,Wednesday,1,0,13,4.0,Den Haag Centraal - Den Haag HS,infrastructure,defecte bovenleiding,1
57610,15,Wednesday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,defecte bovenleiding,1
57611,16,Wednesday,1,0,6,4.0,Amersfoort - Schiphol Airport,infrastructure,defecte bovenleiding,1
57614,16,Wednesday,1,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
57615,17,Wednesday,1,0,4,1.0,Lelystad Centrum - Zwolle,rolling stock,gestrande trein,0
57616,18,Wednesday,1,0,4,1.0,Almelo - Deventer,infrastructure,sein- en wisselstoring,1
57618,19,Wednesday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,systeemstoring,1
57619,19,Wednesday,1,0,5,2.0,Amsterdam Centraal - Schiphol Airport,infrastructure,systeemstoring,1
57620,20,Wednesday,1,0,4,1.0,Roosendaal - Vlissingen,unknown,technisch onderzoek,1
57621,0,Thursday,1,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
57622,5,Thursday,1,0,4,3.0,Berlin Ostbahnhof - Hengelo,rolling stock,beperkingen in de materieelinzet,1
57623,5,Thursday,1,0,4,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,1
57624,6,Thursday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,seinstoring,0
57625,7,Thursday,1,0,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,sein- en wisselstoring,1
57626,8,Thursday,1,0,5,1.0,Arnhem Centraal - Winterswijk,rolling stock,defecte trein,0
57627,11,Thursday,1,0,1,7.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
57628,11,Thursday,1,0,6,1.0,Den Haag Centraal - Leiden Centraal,rolling stock,defecte trein,0
57630,13,Thursday,1,0,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,0
57631,13,Thursday,1,0,5,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
